id,entry_date,platform,chart,track_title,artist,rank,did,drive_link,sort_order,created_at
175,2026-01-09,Zing,BXH NHẠC MỚI,"Ôm Mẹ (Original Soundtrack From ""Thiên Đường Máu"")",Hoài Lâm,44,,,,2026-08-14T03:58:14.699229+00:00
174,2026-01-09,Zing,BXH NHẠC MỚI,Ảnh Lấy Dợ Gòi,Tracy Thảo My,39,,,,2026-08-14T03:58:14.699229+00:00
185,2026-01-09,Spotify,DAILY VIRAL SONGs,50 Năm Về Sau,"F47, Mechill, Đặng Thanh Tuyền",1,,,,2026-08-14T03:58:14.699229+00:00
187,2026-01-09,Spotify,DAILY VIRAL SONGs,50 Năm Về Sau,"Mechill, Đặng Thanh Tuyền",44,,,,2026-08-14T03:58:14.699229+00:00
186,2026-01-09,Spotify,DAILY VIRAL SONGs,Thiệp Hồng Sai Tên,Ca Sĩ Giấu Mặt,42,,,,2026-08-14T03:58:14.699229+00:00
192,2026-01-09,Spotify,Spotify Playlist | Fresh Find Vietnam,Hoàng Hôn Có Em,Vết Xước,66,,,,2026-08-14T03:58:14.699229+00:00
191,2026-01-09,Spotify,Spotify Playlist | Fresh Find Vietnam,Nỗi Nhớ,VINHTRAN,30,,,,2026-08-14T03:58:14.699229+00:00
189,2026-01-09,Spotify,Spotify Playlist | Fresh Find Vietnam,Thương Người Có Người Thương,Po Bae,11,,,,2026-08-14T03:58:14.699229+00:00
190,2026-01-09,Spotify,Spotify Playlist | Fresh Find Vietnam,Ông Già Tuyết,Jackie Njine,24,,,,2026-08-14T03:58:14.699229+00:00
193,2026-01-09,Spotify,Spotify Playlist | Fresh Find Vietnam,Đậu Thần,Dreamwork,70,,,,2026-08-14T03:58:14.699229+00:00
188,2026-01-09,Spotify,Spotify Playlist | NEW MUSIC FRIDAY VIETNAM,Tinh Hoa Tết Việt,Đan Trường,18,,,,2026-08-14T03:58:14.699229+00:00
199,2026-01-09,Tiktok,TIKTOK HOT,Thiệp Hồng Sai Tên (Remix) [Version 2],"Nguyễn Thành Đạt, BMT Music",9,,,,2026-08-14T03:58:14.699229+00:00
198,2026-01-09,Tiktok,TIKTOK HOT,Túc Duyên (Lofi),"Đoàn Lâm, CT, H2O Lofi",4,,,,2026-08-14T03:58:14.699229+00:00
200,2026-01-09,Tiktok,TIKTOK HOT,Đi Về Quê (Remix),Út Nhị Mino,17,,,,2026-08-14T03:58:14.699229+00:00
201,2026-01-09,Tiktok,TIKTOK HOT,Ảnh Lấy Dợ Gòi,Tracy Thảo My,20,,,,2026-08-14T03:58:14.699229+00:00
184,2026-01-09,Spotify,WEEKLY TOP ALBUM Tuần,Chỉ Có Thể Là Anh,TRANG,190,,,,2026-08-14T03:58:14.699229+00:00
183,2026-01-09,Spotify,WEEKLY TOP ALBUM Tuần,Để Leo Một Ngọn Núi,Tùng,70,,,,2026-08-14T03:58:14.699229+00:00
161,2026-01-09,Zing,ZingCharts,50 Năm Về Sau,"F47, Mechill, Đặng Thanh Tuyền",32,,,,2026-08-14T03:58:14.699229+00:00
158,2026-01-09,Zing,ZingCharts,Anh Thua Anh Ta,Gia Huy Singer,6,,,,2026-08-14T03:58:14.699229+00:00
168,2026-01-09,Zing,ZingCharts,Anh Thua Người Ta Nhiều Lắm,"NB3 Hoài Bảo, CT",83,,,,2026-08-14T03:58:14.699229+00:00
166,2026-01-09,Zing,ZingCharts,Cưới Chính,"Nal, CT",67,,,,2026-08-14T03:58:14.699229+00:00
169,2026-01-09,Zing,ZingCharts,Em Nhắc Anh,"Nana Liu, HTM",93,,,,2026-08-14T03:58:14.699229+00:00
167,2026-01-09,Zing,ZingCharts,Khúc Cua Cuộc Đời,Danh Tuấn Trung,76,,,,2026-08-14T03:58:14.699229+00:00
164,2026-01-09,Zing,ZingCharts,Muốn Cua Anh Làm Bồ,"Dương Ái Vy, HTM",45,,,,2026-08-14T03:58:14.699229+00:00
159,2026-01-09,Zing,ZingCharts,Nỗi Đau Giữa Hoà Bình,"Hoà Minzy, Nguyễn Văn Chung",24,,,,2026-08-14T03:58:14.699229+00:00
163,2026-01-09,Zing,ZingCharts,"Sợi Chỉ Hồng (Original Soundtrack From ""Cưới Vợ Cho Cha"")","Hana Cẩm Tiên, DanhKa",42,,,,2026-08-14T03:58:14.699229+00:00
157,2026-01-09,Zing,ZingCharts,Thiệp Hồng Sai Tên,Nguyễn Thành Đạt,1,,,,2026-08-14T03:58:14.699229+00:00
160,2026-01-09,Zing,ZingCharts,Thiệp Hồng Sai Tên (Remix) [Version 2],"Nguyễn Thành Đạt, BMT Music",31,,,,2026-08-14T03:58:14.699229+00:00
165,2026-01-09,Zing,ZingCharts,Túc Duyên (Lofi),"Đoàn Lâm, CT, H2O Lofi",51,,,,2026-08-14T03:58:14.699229+00:00
162,2026-01-09,Zing,ZingCharts,Ảnh Lấy Dợ Gòi,Tracy Thảo My,36,,,,2026-08-14T03:58:14.699229+00:00
235,2026-01-12,Apple,Apple Playlist | Vietnam Ơi,CHUỒN CHUỒN (bay thấp),Tùng,56,,,,2026-08-14T03:58:14.699229+00:00
236,2026-01-12,Apple,Apple Playlist | Vietnam Ơi,Nụ cười của một người lạ,TRANG,106,,,,2026-08-14T03:58:14.699229+00:00
238,2026-01-12,Apple,Apple Playlist | Vietnam Ơi,Đậu Thần,Dreamwork,157,,,,2026-08-14T03:58:14.699229+00:00
237,2026-01-12,Apple,Apple Playlist | Vietnam Ơi,ĐẶT TRÁI TIM LÊN BÀN,Tùng,148,,,,2026-08-14T03:58:14.699229+00:00
224,2026-01-12,Zing,BXH NHẠC MỚI,Hoa Màu Dĩ Vãng,"H.O.A, Hạo Thiên (Kim Thiên)",22,,,,2026-08-14T03:58:14.699229+00:00
217,2026-01-12,Zing,BXH NHẠC MỚI,Không Còn Chừng Mực,Hạo Thiên (Kim Thiên),36,,,,2026-08-14T03:58:14.699229+00:00
214,2026-01-12,Zing,BXH NHẠC MỚI,Mưa Chưa Thấm Em Đã Lầm,"H.O.A, Hạo Thiên (Kim Thiên)",87,,,,2026-08-14T03:58:14.699229+00:00
218,2026-01-12,Zing,BXH NHẠC MỚI,Thiên Sơn Vạn Thủy (Remix),DIMZ,66,,,,2026-08-14T03:58:14.699229+00:00
219,2026-01-12,Zing,BXH NHẠC MỚI,Tinh Hoa Tết Việt,Đan Trường,68,,,,2026-08-14T03:58:14.699229+00:00
222,2026-01-12,Zing,BXH NHẠC MỚI,Tết Đến Tết Về,"Dương Ái Vy, HTM",74,,,,2026-08-14T03:58:14.699229+00:00
215,2026-01-12,Zing,BXH NHẠC MỚI,Vết Đau Chẳng Lành,Hoàng Oanh,25,,,,2026-08-14T03:58:14.699229+00:00
216,2026-01-12,Zing,BXH NHẠC MỚI,Vết Đau Chẳng Lành (BMT Remix),Hoàng Oanh,35,,,,2026-08-14T03:58:14.699229+00:00
220,2026-01-12,Zing,BXH NHẠC MỚI,Xuân Này Sẽ Thành Đôi,Hoàng Ngọc Sơn,70,,,,2026-08-14T03:58:14.699229+00:00
223,2026-01-12,Zing,BXH NHẠC MỚI,"Ôm Mẹ (Original Soundtrack From """"Thiên Đường Máu"""")",Hoài Lâm,77,,,,2026-08-14T03:58:14.699229+00:00
221,2026-01-12,Zing,BXH NHẠC MỚI,Ảnh Lấy Dợ Gòi,Tracy Thảo My,71,,,,2026-08-14T03:58:14.699229+00:00
226,2026-01-12,Spotify,DAILY VIRAL SONGs,50 Năm Về Sau,"F47, Mechill, Đặng Thanh Tuyền",1,,,,2026-08-14T03:58:14.699229+00:00
227,2026-01-12,Spotify,DAILY VIRAL SONGs,50 Năm Về Sau,"Mechill, Đặng Thanh Tuyền",29,,,,2026-08-14T03:58:14.699229+00:00
228,2026-01-12,Spotify,DAILY VIRAL SONGs,Thiệp Hồng Sai Tên,Ca Sĩ Giấu Mặt,36,,,,2026-08-14T03:58:14.699229+00:00
232,2026-01-12,Spotify,Spotify Playlist | Fresh Find Vietnam,Hoàng Hôn Có Em,Vết Xước,68,,,,2026-08-14T03:58:14.699229+00:00
231,2026-01-12,Spotify,Spotify Playlist | Fresh Find Vietnam,Nỗi Nhớ,VINHTRAN,62,,,,2026-08-14T03:58:14.699229+00:00
233,2026-01-12,Spotify,Spotify Playlist | Fresh Find Vietnam,Thương Người Có Người Thương,Po Bae,71,,,,2026-08-14T03:58:14.699229+00:00
230,2026-01-12,Spotify,Spotify Playlist | Fresh Find Vietnam,Ông Già Tuyết,Jackie Njine,60,,,,2026-08-14T03:58:14.699229+00:00
234,2026-01-12,Spotify,Spotify Playlist | Fresh Find Vietnam,Đậu Thần,Dreamwork,4,,,,2026-08-14T03:58:14.699229+00:00
229,2026-01-12,Spotify,Spotify Playlist | NEW MUSIC FRIDAY VIETNAM,Tinh Hoa Tết Việt,Đan Trường,21,,,,2026-08-14T03:58:14.699229+00:00
239,2026-01-12,Tiktok,TIKTOK BREAKOUT,Chiếc Khăn Gió Ấm - Remix,Chu Duyên & H2O Vinahouse,16,,,,2026-08-14T03:58:14.699229+00:00
240,2026-01-12,Tiktok,TIKTOK HOT,Thiệp Hồng Sai Tên (Remix) [Version 2],"Nguyễn Thành Đạt, BMT Music",8,,,,2026-08-14T03:58:14.699229+00:00
241,2026-01-12,Tiktok,TIKTOK HOT,Ảnh Lấy Dợ Gòi,Tracy Thảo My,26,,,,2026-08-14T03:58:14.699229+00:00
225,2026-01-12,Spotify,WEEKLY TOP ALBUM Tuần,Để Leo Một Ngọn Núi,Tùng,83,,,,2026-08-14T03:58:14.699229+00:00
203,2026-01-12,Zing,ZingCharts,50 Năm Về Sau,"F47, Mechill, Đặng Thanh Tuyền",30,,,,2026-08-14T03:58:14.699229+00:00
204,2026-01-12,Zing,ZingCharts,Anh Thua Anh Ta,Gia Huy Singer,6,,,,2026-08-14T03:58:14.699229+00:00
211,2026-01-12,Zing,ZingCharts,Anh Thua Người Ta Nhiều Lắm,"NB3 Hoài Bảo, CT",84,,,,2026-08-14T03:58:14.699229+00:00
210,2026-01-12,Zing,ZingCharts,Cưới Chính,"Nal, CT",76,,,,2026-08-14T03:58:14.699229+00:00
213,2026-01-12,Zing,ZingCharts,Em Nhắc Anh,"Nana Liu, HTM",90,,,,2026-08-14T03:58:14.699229+00:00
212,2026-01-12,Zing,ZingCharts,Khúc Cua Cuộc Đời,Danh Tuấn Trung,68,,,,2026-08-14T03:58:14.699229+00:00
209,2026-01-12,Zing,ZingCharts,Muốn Cua Anh Làm Bồ,"Dương Ái Vy, HTM",55,,,,2026-08-14T03:58:14.699229+00:00
206,2026-01-12,Zing,ZingCharts,Nỗi Đau Giữa Hoà Bình,"Hoà Minzy, Nguyễn Văn Chung",35,,,,2026-08-14T03:58:14.699229+00:00
207,2026-01-12,Zing,ZingCharts,"Sợi Chỉ Hồng (Original Soundtrack From ""Cưới Vợ Cho Cha"")","Hana Cẩm Tiên, DanhKa",49,,,,2026-08-14T03:58:14.699229+00:00
202,2026-01-12,Zing,ZingCharts,Thiệp Hồng Sai Tên,Nguyễn Thành Đạt,1,,,,2026-08-14T03:58:14.699229+00:00
205,2026-01-12,Zing,ZingCharts,Thiệp Hồng Sai Tên (Remix) [Version 2],"Nguyễn Thành Đạt, BMT Music",40,,,,2026-08-14T03:58:14.699229+00:00
208,2026-01-12,Zing,ZingCharts,Ảnh Lấy Dợ Gòi,Tracy Thảo My,47,,,,2026-08-14T03:58:14.699229+00:00
277,2026-01-13,Apple,Apple Playlist | Vietnam Ơi,CHUỒN CHUỒN (bay thấp),Tùng,56,,,,2026-08-14T03:58:14.699229+00:00
278,2026-01-13,Apple,Apple Playlist | Vietnam Ơi,Nụ cười của một người lạ,TRANG,106,,,,2026-08-14T03:58:14.699229+00:00
280,2026-01-13,Apple,Apple Playlist | Vietnam Ơi,Đậu Thần,Dreamwork,157,,,,2026-08-14T03:58:14.699229+00:00
279,2026-01-13,Apple,Apple Playlist | Vietnam Ơi,ĐẶT TRÁI TIM LÊN BÀN,Tùng,148,,,,2026-08-14T03:58:14.699229+00:00
263,2026-01-13,Zing,BXH NHẠC MỚI,Duyên Thắm Trầu Cau,Hana Cẩm Tiên,76,,,,2026-08-14T03:58:14.699229+00:00
255,2026-01-13,Zing,BXH NHẠC MỚI,Hoa Màu Dĩ Vãng,"H.O.A, Hạo Thiên (Kim Thiên)",25,,,,2026-08-14T03:58:14.699229+00:00
259,2026-01-13,Zing,BXH NHẠC MỚI,Không Còn Chừng Mực,Hạo Thiên (Kim Thiên),68,,,,2026-08-14T03:58:14.699229+00:00
261,2026-01-13,Zing,BXH NHẠC MỚI,Mưa Chưa Thấm Em Đã Lầm,"H.O.A, Hạo Thiên (Kim Thiên)",70,,,,2026-08-14T03:58:14.699229+00:00
257,2026-01-13,Zing,BXH NHẠC MỚI,Nhường Lại Nỗi Đau,Gia Huy Singer,62,,,,2026-08-14T03:58:14.699229+00:00
264,2026-01-13,Zing,BXH NHẠC MỚI,Tinh Hoa Tết Việt,Đan Trường,85,,,,2026-08-14T03:58:14.699229+00:00
266,2026-01-13,Zing,BXH NHẠC MỚI,Tết Là Phải Đi Về Nhà,"Dương Ái Vy, HTM",91,,,,2026-08-14T03:58:14.699229+00:00
262,2026-01-13,Zing,BXH NHẠC MỚI,Tết Đến Tết Về,"Dương Ái Vy, HTM",72,,,,2026-08-14T03:58:14.699229+00:00
256,2026-01-13,Zing,BXH NHẠC MỚI,Vết Đau Chẳng Lành,Hoàng Oanh,57,,,,2026-08-14T03:58:14.699229+00:00
258,2026-01-13,Zing,BXH NHẠC MỚI,Vết Đau Chẳng Lành (BMT Remix),Hoàng Oanh,64,,,,2026-08-14T03:58:14.699229+00:00
260,2026-01-13,Zing,BXH NHẠC MỚI,Xuân Này Sẽ Thành Đôi,Hoàng Ngọc Sơn,69,,,,2026-08-14T03:58:14.699229+00:00
265,2026-01-13,Zing,BXH NHẠC MỚI,Ảnh Lấy Dợ Gòi,Tracy Thảo My,90,,,,2026-08-14T03:58:14.699229+00:00
268,2026-01-13,Spotify,DAILY VIRAL SONGs,50 Năm Về Sau,"F47, Mechill, Đặng Thanh Tuyền",1,,,,2026-08-14T03:58:14.699229+00:00
269,2026-01-13,Spotify,DAILY VIRAL SONGs,50 Năm Về Sau,"Mechill, Đặng Thanh Tuyền",31,,,,2026-08-14T03:58:14.699229+00:00
270,2026-01-13,Spotify,DAILY VIRAL SONGs,Thiệp Hồng Sai Tên,Ca Sĩ Giấu Mặt,28,,,,2026-08-14T03:58:14.699229+00:00
274,2026-01-13,Spotify,Spotify Playlist | Fresh Find Vietnam,Hoàng Hôn Có Em,Vết Xước,68,,,,2026-08-14T03:58:14.699229+00:00
273,2026-01-13,Spotify,Spotify Playlist | Fresh Find Vietnam,Nỗi Nhớ,VINHTRAN,62,,,,2026-08-14T03:58:14.699229+00:00
275,2026-01-13,Spotify,Spotify Playlist | Fresh Find Vietnam,Thương Người Có Người Thương,Po Bae,71,,,,2026-08-14T03:58:14.699229+00:00
272,2026-01-13,Spotify,Spotify Playlist | Fresh Find Vietnam,Ông Già Tuyết,Jackie Njine,60,,,,2026-08-14T03:58:14.699229+00:00
276,2026-01-13,Spotify,Spotify Playlist | Fresh Find Vietnam,Đậu Thần,Dreamwork,4,,,,2026-08-14T03:58:14.699229+00:00
271,2026-01-13,Spotify,Spotify Playlist | NEW MUSIC FRIDAY VIETNAM,Tinh Hoa Tết Việt,Đan Trường,21,,,,2026-08-14T03:58:14.699229+00:00
281,2026-01-13,Tiktok,TIKTOK HOT,Ảnh Lấy Dợ Gòi,Tracy Thảo My,26,,,,2026-08-14T03:58:14.699229+00:00
267,2026-01-13,Spotify,WEEKLY TOP ALBUM Tuần,Để Leo Một Ngọn Núi,Tùng,83,,,,2026-08-14T03:58:14.699229+00:00
244,2026-01-13,Zing,ZingCharts,50 Năm Về Sau,"F47, Mechill, Đặng Thanh Tuyền",32,,,,2026-08-14T03:58:14.699229+00:00
243,2026-01-13,Zing,ZingCharts,Anh Thua Anh Ta,Gia Huy Singer,8,,,,2026-08-14T03:58:14.699229+00:00
253,2026-01-13,Zing,ZingCharts,Anh Thua Người Ta Nhiều Lắm,"NB3 Hoài Bảo, CT",87,,,,2026-08-14T03:58:14.699229+00:00
251,2026-01-13,Zing,ZingCharts,Cưới Chính,"Nal, CT",80,,,,2026-08-14T03:58:14.699229+00:00
254,2026-01-13,Zing,ZingCharts,Em Nhắc Anh,"Nana Liu, HTM",96,,,,2026-08-14T03:58:14.699229+00:00
252,2026-01-13,Zing,ZingCharts,Khúc Cua Cuộc Đời,Danh Tuấn Trung,86,,,,2026-08-14T03:58:14.699229+00:00
248,2026-01-13,Zing,ZingCharts,Muốn Cua Anh Làm Bồ,"Dương Ái Vy, HTM",50,,,,2026-08-14T03:58:14.699229+00:00
246,2026-01-13,Zing,ZingCharts,Nỗi Đau Giữa Hoà Bình,"Hoà Minzy, Nguyễn Văn Chung",41,,,,2026-08-14T03:58:14.699229+00:00
249,2026-01-13,Zing,ZingCharts,"Sợi Chỉ Hồng (Original Soundtrack From """"Cưới Vợ Cho Cha"""")","Hana Cẩm Tiên, DanhKa",53,,,,2026-08-14T03:58:14.699229+00:00
242,2026-01-13,Zing,ZingCharts,Thiệp Hồng Sai Tên,Nguyễn Thành Đạt,1,,,,2026-08-14T03:58:14.699229+00:00
247,2026-01-13,Zing,ZingCharts,Thiệp Hồng Sai Tên (Remix) [Version 2],"Nguyễn Thành Đạt, BMT Music",42,,,,2026-08-14T03:58:14.699229+00:00
245,2026-01-13,Zing,ZingCharts,Túc Duyên (Lofi),"Đoàn Lâm, CT, H2O Lofi",37,,,,2026-08-14T03:58:14.699229+00:00
250,2026-01-13,Zing,ZingCharts,Ảnh Lấy Dợ Gòi,Tracy Thảo My,55,,,,2026-08-14T03:58:14.699229+00:00
314,2026-01-14,Apple,Apple Playlist | Vietnam Ơi,CHUỒN CHUỒN (bay thấp),Tùng,56,,,,2026-08-14T03:58:14.699229+00:00
315,2026-01-14,Apple,Apple Playlist | Vietnam Ơi,Nụ cười của một người lạ,TRANG,106,,,,2026-08-14T03:58:14.699229+00:00
317,2026-01-14,Apple,Apple Playlist | Vietnam Ơi,Đậu Thần,Dreamwork,157,,,,2026-08-14T03:58:14.699229+00:00
316,2026-01-14,Apple,Apple Playlist | Vietnam Ơi,ĐẶT TRÁI TIM LÊN BÀN,Tùng,148,,,,2026-08-14T03:58:14.699229+00:00
294,2026-01-14,Zing,BXH NHẠC MỚI,Duyên Thắm Trầu Cau,Hana Cẩm Tiên,20,,,,2026-08-14T03:58:14.699229+00:00
293,2026-01-14,Zing,BXH NHẠC MỚI,Hoa Màu Dĩ Vãng,"H.O.A, Hạo Thiên (Kim Thiên)",14,,,,2026-08-14T03:58:14.699229+00:00
297,2026-01-14,Zing,BXH NHẠC MỚI,Không Còn Chừng Mực,Hạo Thiên (Kim Thiên),62,,,,2026-08-14T03:58:14.699229+00:00
299,2026-01-14,Zing,BXH NHẠC MỚI,Mưa Chưa Thấm Em Đã Lầm,"H.O.A, Hạo Thiên (Kim Thiên)",92,,,,2026-08-14T03:58:14.699229+00:00
295,2026-01-14,Zing,BXH NHẠC MỚI,Nhường Lại Nỗi Đau,Gia Huy Singer,31,,,,2026-08-14T03:58:14.699229+00:00
300,2026-01-14,Zing,BXH NHẠC MỚI,Tinh Hoa Tết Việt,Đan Trường,93,,,,2026-08-14T03:58:14.699229+00:00
303,2026-01-14,Zing,BXH NHẠC MỚI,Tết Là Phải Đi Về Nhà,"Dương Ái Vy, HTM",99,,,,2026-08-14T03:58:14.699229+00:00
302,2026-01-14,Zing,BXH NHẠC MỚI,Tết Đến Tết Về,"Dương Ái Vy, HTM",97,,,,2026-08-14T03:58:14.699229+00:00
296,2026-01-14,Zing,BXH NHẠC MỚI,Vết Đau Chẳng Lành,Hoàng Oanh,58,,,,2026-08-14T03:58:14.699229+00:00
298,2026-01-14,Zing,BXH NHẠC MỚI,Vết Đau Chẳng Lành (BMT Remix),Hoàng Oanh,76,,,,2026-08-14T03:58:14.699229+00:00
301,2026-01-14,Zing,BXH NHẠC MỚI,Ảnh Lấy Dợ Gòi,Tracy Thảo My,96,,,,2026-08-14T03:58:14.699229+00:00
305,2026-01-14,Spotify,DAILY VIRAL SONGs,50 Năm Về Sau,"F47, Mechill, Đặng Thanh Tuyền",1,,,,2026-08-14T03:58:14.699229+00:00
306,2026-01-14,Spotify,DAILY VIRAL SONGs,50 Năm Về Sau,"Mechill, Đặng Thanh Tuyền",29,,,,2026-08-14T03:58:14.699229+00:00
307,2026-01-14,Spotify,DAILY VIRAL SONGs,Thiệp Hồng Sai Tên,Ca Sĩ Giấu Mặt,34,,,,2026-08-14T03:58:14.699229+00:00
311,2026-01-14,Spotify,Spotify Playlist | Fresh Find Vietnam,Hoàng Hôn Có Em,Vết Xước,68,,,,2026-08-14T03:58:14.699229+00:00
310,2026-01-14,Spotify,Spotify Playlist | Fresh Find Vietnam,Nỗi Nhớ,VINHTRAN,62,,,,2026-08-14T03:58:14.699229+00:00
312,2026-01-14,Spotify,Spotify Playlist | Fresh Find Vietnam,Thương Người Có Người Thương,Po Bae,71,,,,2026-08-14T03:58:14.699229+00:00
309,2026-01-14,Spotify,Spotify Playlist | Fresh Find Vietnam,Ông Già Tuyết,Jackie Njine,60,,,,2026-08-14T03:58:14.699229+00:00
313,2026-01-14,Spotify,Spotify Playlist | Fresh Find Vietnam,Đậu Thần,Dreamwork,4,,,,2026-08-14T03:58:14.699229+00:00
308,2026-01-14,Spotify,Spotify Playlist | NEW MUSIC FRIDAY VIETNAM,Tinh Hoa Tết Việt,Đan Trường,21,,,,2026-08-14T03:58:14.699229+00:00
318,2026-01-14,Tiktok,TIKTOK HOT,Thiệp Hồng Sai Tên (Tino Remix) OG,Qiti & MeMe Media,12,,,,2026-08-14T03:58:14.699229+00:00
304,2026-01-14,Spotify,WEEKLY TOP ALBUM Tuần,Để Leo Một Ngọn Núi,Tùng,83,,,,2026-08-14T03:58:14.699229+00:00
283,2026-01-14,Zing,ZingCharts,Anh Thua Anh Ta,Gia Huy Singer,6,,,,2026-08-14T03:58:14.699229+00:00
292,2026-01-14,Zing,ZingCharts,Anh Thua Người Ta Nhiều Lắm,"NB3 Hoài Bảo, CT",97,,,,2026-08-14T03:58:14.699229+00:00
290,2026-01-14,Zing,ZingCharts,Cưới Chính,"Nal, CT",85,,,,2026-08-14T03:58:14.699229+00:00
291,2026-01-14,Zing,ZingCharts,Khúc Cua Cuộc Đời,Danh Tuấn Trung,90,,,,2026-08-14T03:58:14.699229+00:00
289,2026-01-14,Zing,ZingCharts,Muốn Cua Anh Làm Bồ,"Dương Ái Vy, HTM",66,,,,2026-08-14T03:58:14.699229+00:00
284,2026-01-14,Zing,ZingCharts,Nỗi Đau Giữa Hoà Bình,"Hoà Minzy, Nguyễn Văn Chung",37,,,,2026-08-14T03:58:14.699229+00:00
288,2026-01-14,Zing,ZingCharts,"Sợi Chỉ Hồng (Original Soundtrack From """"Cưới Vợ Cho Cha"""")","Hana Cẩm Tiên, DanhKa",53,,,,2026-08-14T03:58:14.699229+00:00
282,2026-01-14,Zing,ZingCharts,Thiệp Hồng Sai Tên,Nguyễn Thành Đạt,1,,,,2026-08-14T03:58:14.699229+00:00
286,2026-01-14,Zing,ZingCharts,Thiệp Hồng Sai Tên (Remix) [Version 2],"Nguyễn Thành Đạt, BMT Music",41,,,,2026-08-14T03:58:14.699229+00:00
285,2026-01-14,Zing,ZingCharts,Túc Duyên (Lofi),"Đoàn Lâm, CT, H2O Lofi",39,,,,2026-08-14T03:58:14.699229+00:00
287,2026-01-14,Zing,ZingCharts,Ảnh Lấy Dợ Gòi,Tracy Thảo My,46,,,,2026-08-14T03:58:14.699229+00:00
349,2026-01-15,Apple,Apple Playlist | Vietnam Ơi,CHUỒN CHUỒN (bay thấp),Tùng,56,,,,2026-08-14T03:58:14.699229+00:00
350,2026-01-15,Apple,Apple Playlist | Vietnam Ơi,Nụ cười của một người lạ,TRANG,106,,,,2026-08-14T03:58:14.699229+00:00
352,2026-01-15,Apple,Apple Playlist | Vietnam Ơi,Đậu Thần,Dreamwork,157,,,,2026-08-14T03:58:14.699229+00:00
351,2026-01-15,Apple,Apple Playlist | Vietnam Ơi,ĐẶT TRÁI TIM LÊN BÀN,Tùng,148,,,,2026-08-14T03:58:14.699229+00:00
332,2026-01-15,Zing,BXH NHẠC MỚI,Duyên Thắm Trầu Cau,Hana Cẩm Tiên,34,,,,2026-08-14T03:58:14.699229+00:00
331,2026-01-15,Zing,BXH NHẠC MỚI,Hoa Màu Dĩ Vãng,"H.O.A, Hạo Thiên (Kim Thiên)",31,,,,2026-08-14T03:58:14.699229+00:00
333,2026-01-15,Zing,BXH NHẠC MỚI,Không Còn Chừng Mực,Hạo Thiên (Kim Thiên),46,,,,2026-08-14T03:58:14.699229+00:00
336,2026-01-15,Zing,BXH NHẠC MỚI,Nieng Ơi,Hoon,85,,,,2026-08-14T03:58:14.699229+00:00
337,2026-01-15,Zing,BXH NHẠC MỚI,Tết Là Phải Đi Về Nhà,"Dương Ái Vy, HTM",86,,,,2026-08-14T03:58:14.699229+00:00
334,2026-01-15,Zing,BXH NHẠC MỚI,Vết Đau Chẳng Lành,Hoàng Oanh,65,,,,2026-08-14T03:58:14.699229+00:00
335,2026-01-15,Zing,BXH NHẠC MỚI,Vết Đau Chẳng Lành (BMT Remix),Hoàng Oanh,72,,,,2026-08-14T03:58:14.699229+00:00
338,2026-01-15,Zing,BXH NHẠC MỚI,Ảnh Lấy Dợ Gòi,Tracy Thảo My,94,,,,2026-08-14T03:58:14.699229+00:00
340,2026-01-15,Spotify,DAILY VIRAL SONGs,50 Năm Về Sau,"F47, Mechill, Đặng Thanh Tuyền",2,,,,2026-08-14T03:58:14.699229+00:00
341,2026-01-15,Spotify,DAILY VIRAL SONGs,50 Năm Về Sau,"Mechill, Đặng Thanh Tuyền",27,,,,2026-08-14T03:58:14.699229+00:00
342,2026-01-15,Spotify,DAILY VIRAL SONGs,Thiệp Hồng Sai Tên,Ca Sĩ Giấu Mặt,36,,,,2026-08-14T03:58:14.699229+00:00
346,2026-01-15,Spotify,Spotify Playlist | Fresh Find Vietnam,Hoàng Hôn Có Em,Vết Xước,68,,,,2026-08-14T03:58:14.699229+00:00
345,2026-01-15,Spotify,Spotify Playlist | Fresh Find Vietnam,Nỗi Nhớ,VINHTRAN,62,,,,2026-08-14T03:58:14.699229+00:00
347,2026-01-15,Spotify,Spotify Playlist | Fresh Find Vietnam,Thương Người Có Người Thương,Po Bae,71,,,,2026-08-14T03:58:14.699229+00:00
344,2026-01-15,Spotify,Spotify Playlist | Fresh Find Vietnam,Ông Già Tuyết,Jackie Njine,60,,,,2026-08-14T03:58:14.699229+00:00
348,2026-01-15,Spotify,Spotify Playlist | Fresh Find Vietnam,Đậu Thần,Dreamwork,4,,,,2026-08-14T03:58:14.699229+00:00
343,2026-01-15,Spotify,Spotify Playlist | NEW MUSIC FRIDAY VIETNAM,Tinh Hoa Tết Việt,Đan Trường,21,,,,2026-08-14T03:58:14.699229+00:00
353,2026-01-15,Tiktok,TIKTOK HOT,Thiệp Hồng Sai Tên (Tino Remix) OG,Qiti & MeMe Media,15,,,,2026-08-14T03:58:14.699229+00:00
339,2026-01-15,Spotify,WEEKLY TOP ALBUM Tuần,Để Leo Một Ngọn Núi,Tùng,83,,,,2026-08-14T03:58:14.699229+00:00
321,2026-01-15,Zing,ZingCharts,50 Năm Về Sau,"F47, Mechill, Đặng Thanh Tuyền",17,,,,2026-08-14T03:58:14.699229+00:00
320,2026-01-15,Zing,ZingCharts,Anh Thua Anh Ta,Gia Huy Singer,6,,,,2026-08-14T03:58:14.699229+00:00
